Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,ES,US,XX,2,,carvings,,Q,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,AR,XX,1,,carvings,,T,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,CH,XX,8,,carvings,,T,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,CN,XX,2,,carvings,,Q,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,HK,XX,1,,carvings,,Q,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,MY,XX,1,,carvings,,T,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GG,GB,XX,,1,carapaces,,E,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GG,GB,XX,,1,skulls,,E,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,HK,GB,XX,,4,carvings,,T,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,ID,NL,XX,,6,carvings,,E,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,JP,AT,XX,,1,carapaces,,Q,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,JP,AT,XX,,2,carvings,,Q,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,QA,GB,XX,,2,carvings,,T,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,SG,GB,XX,,1,carvings,,T,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,AG,,,1604,specimens,,S,W
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,ES,,,1,carvings,,T,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,GB,XX,,1,carvings,,Q,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,GB,XX,,8,carvings,,T,O
2019,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,XX,DE,XX,,1,carvings,,Q,O
2019,I,Ciconia boyciana,Aves,Ciconiiformes,Ciconiidae,Ciconia,DE,JP,,4,,live,,B,C
2019,I,Ciconia boyciana,Aves,Ciconiiformes,Ciconiidae,Ciconia,DE,JP,,2,,live,,B,F
2019,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,NO,DK,,,2,live,,T,C
2019,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,PL,SG,,1,,live,,Z,F
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,AT,CH,IN,71414,,powder,g,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,AT,CH,IN,544419,,roots,g,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,CH,DE,IN,,1200,powder,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,CH,DE,IN,,557.5,roots,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,CZ,CN,,12.19,,extract,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,CZ,CN,,766,,roots,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,DE,CH,CN,5,,powder,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,DE,CH,IN,8196,,medicine,g,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,DE,CH,IN,47.064,,medicine,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,DE,CH,IN,41064,,powder,g,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,DE,CH,IN,12480,,roots,g,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,DE,CH,IN,3600,,roots,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,DE,CN,,10,,powder,kg,T,A
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,DE,CN,,214.8,,roots,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,DE,JP,CN,8,,roots,,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,GB,TW,CN,45,,powder,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,NL,CN,,250,,roots,kg,T,D
2019,I,Saussurea costus,,Asterales,Compositae,Saussurea,SG,ES,IN,,0.1,oil,kg,T,D
2019,I,Mitu mitu,Aves,Galliformes,Cracidae,Mitu,CH,GB,XX,,2,feathers,,T,O
2019,I,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,GB,XX,,1,leather products (small),,T,O
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,IT,CO,,18,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AM,IT,CO,,12,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BL,IT,CO,,32,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,CO,,3,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,CO,,9,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CO,IT,CO,,107,skins,,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,CO,,724,,skins,,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,CO,,50,,skins,,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,SG,CO,200,,skins,,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AE,CO,2,,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CO,,330,,skins,,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JO,IT,CO,,12,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,CO,,14,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,CO,,,450,skins,,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,CO,,8,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KW,IT,CO,,1,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MC,IT,CO,,18,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,CO,,1,garments,,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,CO,,156,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,IT,CO,,7,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TM,IT,CO,,18,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,CO,10,,skins,,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,IT,CO,,1,leather products (small),,P,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,IT,CO,,28,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UZ,IT,CO,,22,leather products (small),,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,VN,CO,,,500,skins,ml,T,D
2019,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,VN,IT,CO,,1,leather products (small),,P,D
2019,I,Crocodylus intermedius,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DK,VE,,7,,live,,Z,C
2019,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,SN,,42,,leather products (small),,T,D
2019,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,AU,ZA,112,,leather products (small),,T,C
2019,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,CH,ZW,4,,leather products (small),,T,W
2019,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,CH,,3,,live,,Z,C
2019,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,NA,,1,,trophies,,H,W
2019,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,SG,ZW,30,,leather products (small),,T,C
2019,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,ZW,,1,,skins,,H,W
2019,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,ZW,1,,leather products (small),,T,R
2019,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,,1,leather products (small),,T,O
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,GB,PH,,1,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,IT,AU,,1,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,IT,MY,,2,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,IT,PH,,9,garments,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,IT,PH,,2,leather products (large),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,IT,PH,,21,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BL,IT,TH,,4,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,IT,PH,,1,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,GB,AU,,1,leather products (small),,T,O
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,GB,AU,,1,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,AU,,8,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,GB,AU,,1,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,AU,,1,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,PG,,1,leather products (small),,T,C
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,PH,,1,leather products (small),,P,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,PH,,8,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,2,garments,,P,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,1,leather products (small),,P,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,20,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,US,,1,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TR,TH,,4,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,SG,PH,34,,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TR,TH,48,48,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DK,XX,XX,1,,leather products (large),,T,W
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TR,TH,,2,garments,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,ES,MY,,3,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,ES,TH,,5,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,GB,PG,,1,leather products (small),,T,C
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,IT,PH,,1,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CH,PH,1,,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CN,PH,1,,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,JP,PH,2,,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,PH,23,,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,500,,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,GB,SG,,18,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,AU,,5,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,TH,,34,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KH,IT,PH,,1,leather products (small),,P,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,ES,LA,,1,skins,,T,C
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,ES,MY,,12,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,ES,TH,,47,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,MY,,5,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,PW,,2,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,SG,,47,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,TH,,6,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KW,IT,AU,,1,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MC,IT,PH,,2,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MC,IT,TH,,1,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,TH,6,,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MX,ES,SG,,1,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,PH,IT,PH,,2,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,GB,AU,,1,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,IT,PH,,1,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,AU,,1,leather products (small),,P,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,MY,,3,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,PH,,1,leather products (small),,P,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,SG,,12,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,1,leather products (small),,P,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,40,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,99,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SA,IT,PH,,1,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,GB,AU,,1,leather products (small),,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,IT,PH,,1,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,ES,MY,,1,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,ES,MY,77,129,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,ES,SG,,1,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,ES,TH,1,,skins,m3,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,ES,TH,338,523,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,ES,TH,4,,skins,,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,ES,,2,,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,MY,35,,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,SG,3,,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,TH,1,,leather products (small),,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,TH,147,,skins,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,TH,1,,skin pieces,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TW,IT,PH,,1,garments,,T,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,AU,,2,garments,,T,R
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,PG,,1,leather products (small),,T,C
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,PG,,1,leather products (small),,P,W
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,PH,,2,leather products (small),,P,D
2019,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,IT,TH,,1,leather products (small),,T,D
2019,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DK,NO,DK,2,,live,,Z,F
2019,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,CU,,1,,bodies,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,IT,VN,,2,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AT,VN,,60,,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BL,IT,TH,,16,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BL,IT,VN,,6,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,IT,TH,,1,leather products (large),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,IT,TH,,4,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,TH,,5,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,VN,,14,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,2,garments,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,2,leather products (small),,P,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,42,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,VN,,25,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,AU,TH,1,,skulls,,P,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,SG,TH,10,,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TH,,4,,leather products (small),,P,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TH,,202,,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TH,,9,,skins,,P,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,VN,,1,,leather products (small),,P,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,TH,,136,,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TR,TH,,2,garments,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TR,TH,,152,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,VN,,1,,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AE,TH,3,,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CH,TH,1,,garments,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,TH,644,,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,10,,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,VN,,20,,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,TH,,1,garments,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,TH,,4,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,VN,,46,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,TH,,21,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,TH,,1,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,VN,,16,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KW,IT,TH,,31,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KZ,IT,TH,,1,leather products (small),,P,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NL,TH,,50,,skulls,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NL,TR,TH,,1,bodies,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,IT,TH,,6,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,IT,VN,,4,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,4,garments,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,2,leather products (small),,P,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,144,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,VN,,5,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SE,TH,,25,,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,IT,TH,,1,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,VN,15,,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,IT,TH,104,121,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,RU,VN,55,,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,VN,,7,,skins,,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,IT,TH,,1,leather products (small),,P,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,IT,TH,,2,leather products (small),,T,D
2019,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,IT,TH,,1,skins,,T,D
2019,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,ID,DE,,,1,live,,Z,C
2019,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,OM,ES,,,2,live,,T,C
2019,I,Daubentonia madagascariensis,Mammalia,Primates,Daubentoniidae,Daubentonia,GB,JE,MG,1,,bodies,,S,W
